,decimalLatitude,decimalLongitude,eventDate,Year,Month,Day,Depth,ParentEventID,measurementValue,measurementUnit,h0,h1,h2,h3,wind_mag,measurementValue_vol_1m,measurementValue_vol_5m,measurementUnit_vol
1534,34.01,137.0,2001-04-19 12:00:00,2001,4,19,0.15,37,0.00013399851689521977,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,5.437205791473389,0.00023597041533568227,4.7376469360648677e-05,gm-3
1535,33.5,137.0,2001-04-19 12:00:00,2001,4,19,0.15,37,1.19962117226139e-05,g m-2,577305177233555455,581799980767903743,586300281860390911,590803606609854463,6.833866119384766,3.537329402127319e-05,7.720420870750264e-06,gm-3
1536,33.0,136.99,2001-04-19 12:00:00,2001,4,19,0.15,37,0.00040586555178408825,g m-2,577305177233555455,581799980767903743,586300281860390911,590803606609854463,8.829395294189453,0.0018528309088166439,0.00058785467411477,gm-3
1537,32.5,137.0,2001-04-19 12:00:00,2001,4,19,0.15,37,4.2004932085959196e-05,g m-2,577305177233555455,582292561977147391,586300281860390911,590803469170900991,9.295482635498047,0.000203548925180855,7.186607957614169e-05,gm-3
1538,32.0,137.0,2001-04-19 12:00:00,2001,4,19,0.15,37,0.0,g m-2,577305177233555455,582292561977147391,586300281860390911,590803469170900991,8.905977249145508,0.0,0.0,gm-3
1539,31.48,137.02,2001-04-20 12:00:00,2001,4,20,0.15,37,0.0,g m-2,577797758442799103,582292561977147391,586792863069634559,591296325258051583,6.447504043579102,0.0,0.0,gm-3
1540,31.01,137.0,2001-04-20 12:00:00,2001,4,20,0.15,37,0.0,g m-2,577797758442799103,582292561977147391,586792863069634559,591296325258051583,5.958056449890137,0.0,0.0,gm-3
1541,34.0,138.0,2001-04-25 12:00:00,2001,4,25,0.15,37,1.4056859205776172e-05,g m-2,577305177233555455,581799980767903743,586284338941788159,590787732410728447,9.385431289672852,6.881704421277687e-05,2.4800195015106046e-05,gm-3
1542,33.5,138.0,2001-04-25 12:00:00,2001,4,25,0.15,37,0.0,g m-2,577305177233555455,581799980767903743,586300281860390911,590803537890377727,9.294605255126953,0.0,0.0,gm-3
1543,33.0,138.0,2001-04-25 12:00:00,2001,4,25,0.15,37,0.002839125644528666,g m-2,577305177233555455,581799980767903743,586300281860390911,590803400451424255,8.567302703857422,0.012463708544202338,0.0037261264258368287,gm-3
1544,32.5,138.0,2001-04-25 12:00:00,2001,4,25,0.15,37,8.002070550979706e-05,g m-2,577305177233555455,581799980767903743,586300281860390911,590803400451424255,8.089218139648438,0.00032312050008194567,8.706869130046678e-05,gm-3
1545,32.0,138.0,2001-04-25 12:00:00,2001,4,25,0.15,37,5.623430962343098e-05,g m-2,577305177233555455,581799980767903743,586300281860390911,590803400451424255,8.1249418258667,0.00022863137650985864,6.206908296811283e-05,gm-3
1546,31.5,138.0,2001-04-24 12:00:00,2001,4,24,0.15,37,3.8918819640014716e-05,g m-2,577305177233555455,581799980767903743,586300281860390911,590803744048807935,6.16644287109375,9.116023923354327e-05,1.875822876037446e-05,gm-3
1547,31.0,138.0,2001-04-24 12:00:00,2001,4,24,0.15,37,0.0,g m-2,577305177233555455,581799980767903743,586300281860390911,590803744048807935,5.794917106628418,0.0,0.0,gm-3
1548,43.738683333333334,10.06325,2013-12-01 00:00:00,2013,12,1,0.25,Kaandorp2020_Baini2018,0.0002624,g m-2,577023702256844799,581505311651659775,586008361523216383,590511823711633407,0.0,0.0002624,5.248e-05,gm-3
1549,43.7343,10.168366666666667,2013-12-01 00:00:00,2013,12,1,0.25,Kaandorp2020_Baini2018,4.3899999999999996e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511823711633407,0.0,4.3899999999999996e-05,8.779999999999999e-06,gm-3
1550,43.7316,10.2379,2013-12-01 00:00:00,2013,12,1,0.25,Kaandorp2020_Baini2018,8.8e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511823711633407,0.0,8.8e-06,1.76e-06,gm-3
1551,43.731633333333335,10.27,2013-12-01 00:00:00,2013,12,1,0.25,Kaandorp2020_Baini2018,1.4e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511823711633407,0.0,1.4e-05,2.8e-06,gm-3
1552,42.78013333333333,10.582616666666667,2013-12-01 00:00:00,2013,12,1,0.25,Kaandorp2020_Baini2018,9.03e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,9.03e-05,1.806e-05,gm-3
1553,42.86163333333333,10.64035,2013-12-01 00:00:00,2013,12,1,0.25,Kaandorp2020_Baini2018,3.7999999999999996e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,3.7999999999999996e-06,7.599999999999999e-07,gm-3
1554,42.90456666666667,10.661133333333334,2013-12-01 00:00:00,2013,12,1,0.25,Kaandorp2020_Baini2018,1.4e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,1.4e-06,2.7999999999999997e-07,gm-3
1555,42.94368333333333,10.680766666666667,2013-12-01 00:00:00,2013,12,1,0.25,Kaandorp2020_Baini2018,9.000000000000001e-07,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,9.000000000000001e-07,1.8000000000000002e-07,gm-3
1556,43.734766666666665,10.1663,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,2.61e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511823711633407,0.0,2.61e-05,5.22e-06,gm-3
1557,43.7343,10.168366666666667,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,1.49e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511823711633407,0.0,1.49e-05,2.98e-06,gm-3
1558,43.7316,10.2379,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,2.1899999999999997e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511823711633407,0.0,2.1899999999999997e-05,4.3799999999999996e-06,gm-3
1559,43.731633333333335,10.27,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,9.4e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511823711633407,0.0,9.4e-06,1.88e-06,gm-3
1560,43.16585,10.289033333333334,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,2.7899999999999997e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,2.7899999999999997e-05,5.579999999999999e-06,gm-3
1561,43.16133333333333,10.409416666666667,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,0.0002406,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,0.0002406,4.812e-05,gm-3
1562,43.16278333333333,10.4707,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,6.0700000000000005e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,6.0700000000000005e-05,1.214e-05,gm-3
1563,43.16345,10.530216666666666,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,1.5e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,1.5e-06,3e-07,gm-3
1564,42.78325,10.580316666666667,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,4.44e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,4.44e-05,8.88e-06,gm-3
1565,42.86246666666667,10.639416666666667,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,1.19e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,1.19e-05,2.38e-06,gm-3
1566,42.905483333333336,10.659283333333333,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,1.08e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,1.08e-05,2.16e-06,gm-3
1567,42.94388333333333,10.68055,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,1.1e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,1.1e-06,2.2e-07,gm-3
1568,42.5173,10.83455,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,1.09e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,1.09e-05,2.1800000000000003e-06,gm-3
1569,42.57765,10.973933333333333,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,5.52e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,5.52e-05,1.104e-05,gm-3
1570,42.6047,11.01895,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,2.05e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,2.05e-05,4.1e-06,gm-3
1571,42.63415,11.06435,2014-05-01 00:00:00,2014,5,1,0.25,Kaandorp2020_Baini2018,3.7e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,0.0,3.7e-06,7.4e-07,gm-3
1572,42.93,9.74,2011-09-11 10:18:00,2011,9,11,0.1,Kaandorp2020_Galgani2011,3.499999999999994e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511480114249727,4.761618614196777,5.975918297605851e-05,1.1953621984648194e-05,gm-3
1573,42.92,9.78,2011-09-11 10:50:00,2011,9,11,0.1,Kaandorp2020_Galgani2011,0.0001624000000000003,g m-2,577023702256844799,581505311651659775,586008361523216383,590511480114249727,4.761618614196777,0.0002772826090089124,5.5464806008767815e-05,gm-3
1574,42.91,9.82,2011-09-11 11:25:00,2011,9,11,0.1,Kaandorp2020_Galgani2011,0.00031570000000000057,g m-2,577023702256844799,581505311651659775,586008361523216383,590511480114249727,4.761618614196777,0.0005390278304440497,0.00010782167030152709,gm-3
1575,42.9,9.86,2011-09-11 12:10:00,2011,9,11,0.1,Kaandorp2020_Galgani2011,1.5199999999999995e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511480114249727,4.761618614196777,2.59525594638883e-05,5.191287261904365e-06,gm-3
1576,42.88,9.92,2011-09-11 12:54:00,2011,9,11,0.1,Kaandorp2020_Galgani2011,0.00010520000000000035,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,3.8829410076141357,0.0001268357676527971,2.5367154059708275e-05,gm-3
1577,42.85,10.03,2011-09-11 14:30:00,2011,9,11,0.1,Kaandorp2020_Galgani2011,0.0001608000000000001,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,4.12858247756958,0.0002109866893749618,4.2197362344671624e-05,gm-3
1578,42.84,10.07,2011-09-11 14:58:00,2011,9,11,0.1,Kaandorp2020_Galgani2011,0.00048480000000000067,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,4.12858247756958,0.0006361091231901839,0.00012722189841229368,gm-3
1579,42.83,10.1,2011-09-11 15:26:00,2011,9,11,0.1,Kaandorp2020_Galgani2011,2.6199999999999996e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,4.12858247756958,3.4377184462835794e-05,6.875440879542263e-06,gm-3
1580,42.82,10.13,2011-09-11 15:55:00,2011,9,11,0.1,Kaandorp2020_Galgani2011,0.00031419999999999994,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,3.343700408935547,0.0003320154918021164,6.640309836043643e-05,gm-3
1581,42.8,10.17,2011-09-11 16:47:00,2011,9,11,0.1,Kaandorp2020_Galgani2011,4.910000000000002e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,3.343700408935547,5.18840249760787e-05,1.0376804995217793e-05,gm-3
1582,42.85,10.37,2011-09-12 12:58:00,2011,9,12,0.1,Kaandorp2020_Galgani2011,0.0001302000000000001,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,3.09995698928833,0.00013328775520499405,2.665755104099881e-05,gm-3
1583,42.84,10.46,2011-09-12 13:58:00,2011,9,12,0.1,Kaandorp2020_Galgani2011,3.400000000000003e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,2.618804454803467,3.4047532500273965e-06,6.809506500054793e-07,gm-3
1584,42.78,10.5,2011-09-12 14:50:00,2011,9,12,0.1,Kaandorp2020_Galgani2011,5.200000000000005e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,2.618804454803467,5.2072696765124895e-06,1.0414539353024979e-06,gm-3
1585,42.66,10.54,2011-09-12 15:58:00,2011,9,12,0.1,Kaandorp2020_Galgani2011,3.7700000000000015e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,2.618804454803467,3.7752705154715524e-05,7.550541030943105e-06,gm-3
1586,42.57,10.59,2011-09-12 17:20:00,2011,9,12,0.1,Kaandorp2020_Galgani2011,0.00018490000000000002,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,3.1247198581695557,0.00018975000092572348,3.79500001851447e-05,gm-3
1587,42.53,10.6,2011-09-12 17:57:00,2011,9,12,0.1,Kaandorp2020_Galgani2011,5.3400000000000044e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,3.1247198581695557,5.4800703350100815e-05,1.0960140670020166e-05,gm-3
1588,42.47,10.63,2011-09-12 18:41:00,2011,9,12,0.1,Kaandorp2020_Galgani2011,0.00029829999999999993,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,2.0889625549316406,0.0002983003232572534,5.9660064651450685e-05,gm-3
1589,42.39,10.65,2011-09-12 19:33:00,2011,9,12,0.1,Kaandorp2020_Galgani2011,0.00017930000000000075,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,2.0889625549316406,0.0001793001943011256,3.586003886022512e-05,gm-3
1590,42.34,10.64,2011-09-12 20:28:00,2011,9,12,0.1,Kaandorp2020_Galgani2011,9.340000000000001e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511548833726463,2.4419398307800293,9.342400196201775e-05,1.8684800392403552e-05,gm-3
1591,41.65,10.06,2011-09-13 08:42:00,2011,9,13,0.1,Kaandorp2020_Galgani2011,2.140000000000002e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511686272679935,2.5625252723693848,2.1418394858088233e-05,4.2836789716176465e-06,gm-3
1592,41.6,9.97,2011-09-13 10:09:00,2011,9,13,0.1,Kaandorp2020_Galgani2011,2.4799999999999986e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511686272679935,3.0574145317077637,2.5290871782707272e-05,5.058174356541455e-06,gm-3
1593,41.6,9.9,2011-09-13 10:49:00,2011,9,13,0.1,Kaandorp2020_Galgani2011,2.150000000000003e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511686272679935,3.0574145317077637,2.192555416645998e-05,4.3851108332919955e-06,gm-3
1594,41.59,9.82,2011-09-13 11:30:00,2011,9,13,0.1,Kaandorp2020_Galgani2011,1.930000000000001e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511686272679935,3.8744959831237793,2.3207247119926346e-05,4.641449508928066e-06,gm-3
1595,41.59,9.73,2011-09-13 12:20:00,2011,9,13,0.1,Kaandorp2020_Galgani2011,1.7799999999999992e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511686272679935,3.8744959831237793,2.1403575063973503e-05,4.2807150911357245e-06,gm-3
1596,41.58,9.64,2011-09-13 13:15:00,2011,9,13,0.1,Kaandorp2020_Galgani2011,9.400000000000022e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511686272679935,3.8744959831237793,1.1303011550637723e-05,2.260602351498647e-06,gm-3
1597,41.58,9.54,2011-09-13 14:05:00,2011,9,13,0.1,Kaandorp2020_Galgani2011,6.94e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511686272679935,3.917363166809082,8.460347812109755e-05,1.6920696218465536e-05,gm-3
1598,41.52,9.46,2011-09-13 15:32:00,2011,9,13,0.1,Kaandorp2020_Galgani2011,3.5999999999999977e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511686272679935,3.917363166809082,4.388653043745691e-06,8.777306395745805e-07,gm-3
1599,41.4,9.36,2011-09-13 17:58:00,2011,9,13,0.1,Kaandorp2020_Galgani2011,2.890000000000002e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590509555968901119,4.173864841461182,3.856706011850738e-05,7.71341957529339e-06,gm-3
1600,41.52,8.79,2011-09-14 09:17:00,2011,9,14,0.1,Kaandorp2020_Galgani2011,3.330000000000003e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511617553203199,2.0211660861968994,3.3300007690735035e-05,6.660001538147007e-06,gm-3
1601,41.56,8.74,2011-09-14 10:00:00,2011,9,14,0.1,Kaandorp2020_Galgani2011,6.339999999999998e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511617553203199,2.0211660861968994,6.340001464242038e-05,1.2680002928484077e-05,gm-3
1602,41.61,8.69,2011-09-14 10:44:00,2011,9,14,0.1,Kaandorp2020_Galgani2011,6.389999999999997e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511617553203199,2.0211660861968994,6.390001475789687e-05,1.2780002951579375e-05,gm-3
1603,41.66,8.66,2011-09-14 11:33:00,2011,9,14,0.1,Kaandorp2020_Galgani2011,4.300000000000007e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511617553203199,1.7703487873077393,4.3000000002950014e-05,8.600000000590003e-06,gm-3
1604,41.71,8.66,2011-09-14 12:07:00,2011,9,14,0.1,Kaandorp2020_Galgani2011,4.9000000000000064e-06,g m-2,577023702256844799,581505311651659775,586008361523216383,590511617553203199,1.7703487873077393,4.9000000003361625e-06,9.800000000672325e-07,gm-3
1605,41.76,8.66,2011-09-14 13:02:00,2011,9,14,0.1,Kaandorp2020_Galgani2011,2.58e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511617553203199,1.7703487873077393,2.5800000001769967e-05,5.1600000003539934e-06,gm-3
1606,41.81,8.69,2011-09-14 13:43:00,2011,9,14,0.1,Kaandorp2020_Galgani2011,0.00013410000000000014,g m-2,577023702256844799,581505311651659775,586008361523216383,590511617553203199,1.7703487873077393,0.00013410000000919984,2.682000000183997e-05,gm-3
1607,41.84,8.71,2011-09-14 14:20:00,2011,9,14,0.1,Kaandorp2020_Galgani2011,4.150000000000006e-05,g m-2,577023702256844799,581505311651659775,586008361523216383,590511617553203199,1.7703487873077393,4.15000000028471e-05,8.30000000056942e-06,gm-3
1608,43.04,5.83,2012-03-01 00:00:00,2012,3,1,0.155,Kaandorp2020_Galgani2012,0.00019130000000000004,g m-2,577023702256844799,581975902628347903,586478402744090623,590981521335123967,0.0,0.00019130000000000004,3.826000000000001e-05,gm-3
1609,42.49,3.15,2012-03-02 00:00:00,2012,3,2,0.155,Kaandorp2020_Galgani2012,2.6000000000000005e-06,g m-2,577481099093999615,581975902628347903,586475653965021183,590979116153438207,1.2529714107513428,2.6000000000000005e-06,5.200000000000001e-07,gm-3
1610,42.86,3.06,2012-03-02 00:00:00,2012,3,2,0.155,Kaandorp2020_Galgani2012,1.5300000000000016e-05,g m-2,577481099093999615,581975902628347903,586477852988276735,590981177737740287,1.1751116514205933,1.5300000000000016e-05,3.0600000000000033e-06,gm-3
1611,43.25,3.5,2012-03-02 00:00:00,2012,3,2,0.155,Kaandorp2020_Galgani2012,1.9599999999999992e-05,g m-2,577481099093999615,581975902628347903,586478402744090623,590981933651984383,2.605287551879883,1.9600618057187927e-05,3.920123611437585e-06,gm-3
